433.423,562.348,741.577,970.963,1250.75,1627.3,2112.36,2737.54,3505.53,4402.29,5407.68,6595.4,7903.34,9288.42,10595.9,11875.2,13051.2,14095.9,14996.1,15751.2,16399.8,
2016.51,2379.17,2794.77,3274.21,3741.11,4300.92,4914.52,5567.32,6191.53,6836.66,7332.8,7738.45,8006.77,8153.99,8146.8,7912.64,7530.77,7038.14,6480.49,5872.9,5252.28,

